BirdID	PHt	Hs_obs	Hs_exp	IR	HL
5073	0.357142857	0.737472022	0.728392272	0.238314069	0.604165818
5074	0.428571429	0.884966427	0.874070726	0.064872904	0.541048988
5075	0.5	1.032460831	1.01974918	-0.112986289	0.401020139
5076	0.392857143	0.811219225	0.801231499	0.184634338	0.622334947
5077	0.357142857	0.737472022	0.728392272	0.220852732	0.6150345
5078	0.535714286	1.106208034	1.092588407	-0.054392975	0.434309655
5079	0.75	1.548691247	1.52962377	-0.422061335	0.176437226
5080	0.5	1.032460831	1.01974918	-0.009829716	0.401340637
5082	0.464285714	0.958713629	0.946909953	0.004374267	0.477211683
5099	0.428571429	0.884966427	0.874070726	0.09888104	0.484288242
5111	0.428571429	0.884966427	0.874070726	0.093722425	0.506669465
5116	0.5	1.032460831	1.01974918	-0.053895204	0.474788387
5117	0.464285714	0.958713629	0.946909953	0.014145196	0.470868468
5118	0.5	1.032460831	1.01974918	-0.082945957	0.470942849
5119	0.285714286	0.589977618	0.582713817	0.34872235	0.659049511
5120	0.5	1.032460831	1.01974918	0.021690694	0.437005064
5121	0.428571429	0.884966427	0.874070726	0.07071199	0.525446936
5122	0.428571429	0.884966427	0.874070726	0.091422085	0.511564904
5123	0.464285714	0.958713629	0.946909953	0.015396229	0.503405823
5125	0.642857143	1.32744964	1.311106089	-0.235553723	0.318756247
5126	0.607142857	1.253702438	1.238266862	-0.175813294	0.356760579
5127	0.535714286	1.106208034	1.092588407	-0.138349203	0.381193804
5128	0.535714286	1.106208034	1.092588407	-0.108633603	0.438936887
5129	0.571428571	1.179955236	1.165427634	-0.104052141	0.34971889
5130	0.5	1.032460831	1.01974918	0.059207536	0.418352755
5131	0.464285714	0.958713629	0.946909953	0.000321547	0.463643981
5132	0.428571429	0.884966427	0.874070726	0.00203105	0.478398655
5133	0.357142857	0.737472022	0.728392272	0.268700776	0.620366062
5134	0.785714286	1.622438449	1.602462997	-0.547259153	0.134123654
5135	0.5	1.032460831	1.01974918	-0.045841464	0.455287788
5136	0.285714286	0.589977618	0.582713817	0.416223224	0.674053819
5137	0.464285714	0.958713629	0.946909953	5.63E-05	0.456768919
5138	0.464285714	0.958713629	0.946909953	0.05381584	0.510185769
5139	0.535714286	1.106208034	1.092588407	-0.119119146	0.389667726
5140	0.75	1.548691247	1.52962377	-0.48421618	0.162262549
5141	0.357142857	0.737472022	0.728392272	0.261299881	0.615168654
5142	0.464285714	0.958713629	0.946909953	0.009422723	0.463549882
5144	0.535714286	1.106208034	1.092588407	-0.033272605	0.425651507
5145	0.535714286	1.106208034	1.092588407	-0.073124179	0.438433904
5146	0.607142857	1.253702438	1.238266862	-0.259293819	0.31433926
5147	0.571428571	1.179955236	1.165427634	-0.140678927	0.373831192
5148	0.571428571	1.179955236	1.165427634	-0.182036091	0.345358047
5149	0.571428571	1.179955236	1.165427634	-0.098488627	0.412908445
5150	0.714285714	1.474944045	1.456784543	-0.440284462	0.249166745
5151	0.428571429	0.884966427	0.874070726	0.118865863	0.540036999
5152	0.428571429	0.884966427	0.874070726	0.147916484	0.594138363
5153	0.321428571	0.66372482	0.655553044	0.295033188	0.623656268
5154	0.428571429	0.884966427	0.874070726	0.110244647	0.506792632
5155	0.428571429	0.884966427	0.874070726	0.089162513	0.49328964
5156	0.5	1.032460831	1.01974918	-0.050615806	0.429502372
5157	0.464285714	0.958713629	0.946909953	0.041503057	0.537834277
5158	0.285714286	0.589977618	0.582713817	0.397766332	0.682639456
5159	0.535714286	1.106208034	1.092588407	-0.146265711	0.408320036
5160	0.5	1.032460831	1.01974918	-0.046905222	0.457835367
5161	0.464285714	0.958713629	0.946909953	0.04303897	0.468275058
5162	0.428571429	0.884966427	0.874070726	0.102743206	0.55497212
5163	0.285714286	0.589977618	0.582713817	0.396985536	0.66955247
5164	0.464285714	0.958713629	0.946909953	0.023581409	0.488604517
5165	0.392857143	0.811219225	0.801231499	0.193207155	0.58182034
5166	0.535714286	1.106208034	1.092588407	-0.036140416	0.439773539
5167	0.464285714	0.958713629	0.946909953	0.056342382	0.460064789
5168	0.285714286	0.589977618	0.582713817	0.390601562	0.657594079
5169	0.5	1.032460831	1.01974918	-0.003366074	0.462752986
5170	0.5	1.032460831	1.01974918	0.006276811	0.442731527
5171	0.357142857	0.737472022	0.728392272	0.211081125	0.577857904
5172	0.321428571	0.66372482	0.655553044	0.290037188	0.6225951
5173	0.428571429	0.884966427	0.874070726	0.07880244	0.540064699
5174	0.357142857	0.737472022	0.728392272	0.229008123	0.591808094
5175	0.321428571	0.66372482	0.655553044	0.328928438	0.643316674
5194	0.464285714	0.958713629	0.946909953	0.019760752	0.492439318
5195	0.5	1.032460831	1.01974918	0.037229247	0.499113164
5196	0.642857143	1.32744964	1.311106089	-0.289323911	0.308536881
5197	0.642857143	1.32744964	1.311106089	-0.229637036	0.274539993
5198	0.285714286	0.589977618	0.582713817	0.378838284	0.682201263
5199	0.607142857	1.253702438	1.238266862	-0.23626558	0.302975667
5204	0.571428571	1.179955236	1.165427634	-0.105296375	0.349335865
5205	0.571428571	1.179955236	1.165427634	-0.146270152	0.414266821
5209	0.428571429	0.884966427	0.874070726	0.102605548	0.512222036
5210	0.571428571	1.179955236	1.165427634	-0.143829449	0.409067671
5211	0.392857143	0.811219225	0.801231499	0.125912785	0.557386154
5212	0.357142857	0.737472022	0.728392272	0.302051941	0.556093737
5213	0.607142857	1.253702438	1.238266862	-0.219027375	0.357803834
5215	0.321428571	0.66372482	0.655553044	0.304468823	0.601775715
5216	0.285714286	0.589977618	0.582713817	0.361982833	0.680651016
5217	0.428571429	0.884966427	0.874070726	0.106885154	0.559958959
5220	0.571428571	1.179955236	1.165427634	-0.123511578	0.35909665
5224	0.642857143	1.32744964	1.311106089	-0.335956994	0.301639904
5225	0.25	0.516230416	0.50987459	0.511203618	0.752572378
5226	0.357142857	0.737472022	0.728392272	0.237031911	0.626716852
5235	0.428571429	0.884966427	0.874070726	0.091075697	0.509972674
5236	0.785714286	1.622438449	1.602462997	-0.480456757	0.152795999
5237	0.392857143	0.811219225	0.801231499	0.144319449	0.532896241
5240	0.535714286	1.106208034	1.092588407	-0.03984456	0.424727888
5241	0.571428571	1.179955236	1.165427634	-0.186708862	0.340922024
5242	0.464285714	0.958713629	0.946909953	0.066878294	0.55754497
5247	0.571428571	1.179955236	1.165427634	-0.110793564	0.405313605
5248	0.642857143	1.32744964	1.311106089	-0.252093623	0.315217463
5249	0.464285714	0.958713629	0.946909953	0.022356076	0.497001415
5254	0.5	1.032460831	1.01974918	-0.081985237	0.421610653
5256	0.392857143	0.811219225	0.801231499	0.180647259	0.60189604
5260	0.464285714	0.958713629	0.946909953	0.037363052	0.46392301
5261	0.464285714	0.958713629	0.946909953	0.072309661	0.515446045
5262	0.678571429	1.401196843	1.383945316	-0.251887293	0.290304588
5263	0.464285714	0.958713629	0.946909953	0.022088421	0.483967243
5265	0.321428571	0.66372482	0.655553044	0.27614579	0.680905875
5266	0.5	1.032460831	1.01974918	-0.014921625	0.4829692
5267	0.571428571	1.179955236	1.165427634	-0.226907009	0.344234645
5268	0.25	0.516230416	0.50987459	0.522856528	0.744655493
5269	0.607142857	1.253702438	1.238266862	-0.282365921	0.333231262
5271	0.5	1.032460831	1.01974918	0.019719359	0.482484197
5272	0.357142857	0.737472022	0.728392272	0.296057935	0.56205603
5273	0.535714286	1.106208034	1.092588407	-0.052801806	0.409641023
5275	0.5	1.032460831	1.01974918	-0.052347972	0.441412048
5276	0.392857143	0.811219225	0.801231499	0.169226128	0.525286274
5277	0.535714286	1.106208034	1.092588407	-0.063786392	0.448945448
5278	0.357142857	0.737472022	0.728392272	0.210705076	0.626034272
5279	0.5	1.032460831	1.01974918	-0.044238497	0.433627903
5280	0.392857143	0.811219225	0.801231499	0.153028643	0.560406885
5281	0.678571429	1.401196843	1.383945316	-0.357402118	0.277610493
5282	0.535714286	1.106208034	1.092588407	-0.04152732	0.415468021
5283	0.392857143	0.811219225	0.801231499	0.154716069	0.551944159
5284	0.642857143	1.32744964	1.311106089	-0.223682827	0.287517355
5285	0.464285714	0.958713629	0.946909953	0.025305106	0.470781481
5286	0.464285714	0.958713629	0.946909953	0.059734512	0.498695375
5287	0.5	1.032460831	1.01974918	-0.035565462	0.447496307
5288	0.5	1.032460831	1.01974918	-0.033852619	0.480372927
5289	0.5	1.032460831	1.01974918	0.005556018	0.441061653
5290	0.571428571	1.179955236	1.165427634	-0.137823789	0.37541896
5291	0.5	1.032460831	1.01974918	-0.05736221	0.467639819
5292	0.571428571	1.179955236	1.165427634	-0.13110898	0.377001223
5293	0.321428571	0.66372482	0.655553044	0.288343904	0.62083833
5294	0.5	1.032460831	1.01974918	-0.02187101	0.458440679
5312	0.607142857	1.253702438	1.238266862	-0.195349467	0.295541368
5313	0.5	1.032460831	1.01974918	-0.058040627	0.423470628
5314	0.5	1.032460831	1.01974918	0.004800291	0.471458537
5315	0.607142857	1.253702438	1.238266862	-0.239033062	0.343049966
5316	0.535714286	1.106208034	1.092588407	-0.097023836	0.413277073
5317	0.357142857	0.737472022	0.728392272	0.257355078	0.57466878
5318	0.428571429	0.884966427	0.874070726	0.15964654	0.509052932
5319	0.571428571	1.179955236	1.165427634	-0.145795349	0.35817266
5320	0.321428571	0.66372482	0.655553044	0.279692051	0.61554557
5321	0.75	1.548691247	1.52962377	-0.489360561	0.178535563
5322	0.535714286	1.106208034	1.092588407	-0.130501008	0.406789991
5323	0.392857143	0.811219225	0.801231499	0.152856624	0.542399519
5324	0.321428571	0.66372482	0.655553044	0.286707921	0.617093964
5325	0.392857143	0.811219225	0.801231499	0.160624196	0.585158666
5326	0.5	1.032460831	1.01974918	-0.072540717	0.414176201
5327	0.464285714	0.958713629	0.946909953	0.079001925	0.50150361
5332	0.571428571	1.179955236	1.165427634	-0.165259539	0.356006738
5333	0.642857143	1.32744964	1.311106089	-0.26632815	0.296087696
5334	0.357142857	0.737472022	0.728392272	0.251834724	0.569146668
5335	0.464285714	0.958713629	0.946909953	0.033460307	0.485425501
5336	0.5	1.032460831	1.01974918	-0.036954493	0.435309898
5337	0.5	1.032460831	1.01974918	-0.010863905	0.433765113
5338	0.678571429	1.401196843	1.383945316	-0.288929812	0.298545979
5339	0.535714286	1.106208034	1.092588407	-0.139473482	0.403343035
5340	0.464285714	0.958713629	0.946909953	0.051885457	0.490557452
5341	0.607142857	1.253702438	1.238266862	-0.186658427	0.328369956
5342	0.642857143	1.32744964	1.311106089	-0.276830991	0.306769853
5343	0.5	1.032460831	1.01974918	-0.024757219	0.429090566
5344	0.392857143	0.811219225	0.801231499	0.219357576	0.574544858
5345	0.642857143	1.32744964	1.311106089	-0.162763544	0.324899402
5346	0.464285714	0.958713629	0.946909953	0.072357144	0.481797691
5347	0.428571429	0.884966427	0.874070726	0.123414392	0.496866937
5348	0.607142857	1.253702438	1.238266862	-0.221239658	0.314870963
5349	0.571428571	1.179955236	1.165427634	-0.13061613	0.34245169
5350	0.464285714	0.958713629	0.946909953	0.122016335	0.493076817
5351	0.357142857	0.737472022	0.728392272	0.242240912	0.600803252
5352	0.5	1.032460831	1.01974918	0.001544501	0.423348328
5353	0.535714286	1.106208034	1.092588407	-0.091497114	0.40253004
5354	0.5	1.032460831	1.01974918	-0.085316652	0.420791692
5355	0.535714286	1.106208034	1.092588407	-0.065871987	0.427730347
5356	0.464285714	0.958713629	0.946909953	0.09228136	0.484029735
5357	0.392857143	0.811219225	0.801231499	0.162598049	0.560525734
5358	0.5	1.032460831	1.01974918	0.037174218	0.440035175
5359	0.571428571	1.179955236	1.165427634	-0.095422094	0.35938955
5360	0.5	1.032460831	1.01974918	-0.038383687	0.45733091
5361	0.535714286	1.106208034	1.092588407	-0.128879673	0.392145586
5362	0.571428571	1.179955236	1.165427634	-0.159982584	0.380763594
5363	0.5	1.032460831	1.01974918	0.001012054	0.437611375
5364	0.571428571	1.179955236	1.165427634	-0.170651853	0.376152014
5365	0.535714286	1.106208034	1.092588407	-0.03782427	0.404685593
5366	0.464285714	0.958713629	0.946909953	0.076550487	0.507380794
5367	0.535714286	1.106208034	1.092588407	-0.091452106	0.385375051
5368	0.392857143	0.811219225	0.801231499	0.188013927	0.559626453
5369	0.428571429	0.884966427	0.874070726	0.108755954	0.53688016
5370	0.464285714	0.958713629	0.946909953	0.059969493	0.469943848
5371	0.464285714	0.958713629	0.946909953	0.050571721	0.497500749
5372	0.678571429	1.401196843	1.383945316	-0.365547581	0.253634483
5373	0.5	1.032460831	1.01974918	-0.032725872	0.410199386
5374	0.392857143	0.811219225	0.801231499	0.180855955	0.589673952
5375	0.535714286	1.106208034	1.092588407	-0.070463301	0.402613933
5376	0.535714286	1.106208034	1.092588407	-0.153812816	0.386612266
5377	0.571428571	1.179955236	1.165427634	-0.173037515	0.393902898
5378	0.142857143	0.294988809	0.291356909	0.680779537	0.824259434
5379	0.5	1.032460831	1.01974918	-0.030787095	0.429871378
5380	0.464285714	0.958713629	0.946909953	0.036167095	0.487129398
5381	0.607142857	1.253702438	1.238266862	-0.195289295	0.313597659
5382	0.535714286	1.106208034	1.092588407	-0.026798485	0.453178871
5383	0.535714286	1.106208034	1.092588407	-0.065881737	0.42752825
5384	0.5	1.032460831	1.01974918	-0.014819427	0.467333952
5385	0.392857143	0.811219225	0.801231499	0.179448698	0.541917222
5386	0.357142857	0.737472022	0.728392272	0.263111375	0.600185454
5387	0.464285714	0.958713629	0.946909953	0.046963224	0.495339079
5388	0.607142857	1.253702438	1.238266862	-0.23056381	0.323498105
5389	0.392857143	0.811219225	0.801231499	0.246001044	0.56302096
5390	0.535714286	1.106208034	1.092588407	-0.045291545	0.408007777
5391	0.607142857	1.253702438	1.238266862	-0.185575834	0.337632976
5392	0.428571429	0.884966427	0.874070726	0.062339924	0.526672626
5393	0.571428571	1.179955236	1.165427634	-0.15586965	0.397498896
5394	0.571428571	1.179955236	1.165427634	-0.113708484	0.406585757
5395	0.535714286	1.106208034	1.092588407	-0.066843561	0.427776971
5396	0.428571429	0.884966427	0.874070726	0.168447581	0.497750666
5397	0.428571429	0.884966427	0.874070726	0.133777458	0.5165198
5398	0.5	1.032460831	1.01974918	0.023028593	0.435752545
5399	0.392857143	0.811219225	0.801231499	0.257412188	0.57465439
5400	0.535714286	1.106208034	1.092588407	-0.143053712	0.404388264
5401	0.5	1.032460831	1.01974918	0.044886907	0.43694034
5402	0.464285714	0.958713629	0.946909953	0.028706312	0.464928655
5403	0.678571429	1.401196843	1.383945316	-0.29273019	0.325255584
5404	0.428571429	0.884966427	0.874070726	0.161610488	0.511958857
5405	0.428571429	0.884966427	0.874070726	0.131394545	0.529116727
5406	0.392857143	0.811219225	0.801231499	0.147137578	0.520692949
5408	0.642857143	1.32744964	1.311106089	-0.261403636	0.30329484
5409	0.535714286	1.106208034	1.092588407	-0.120621116	0.396632212
5410	0.607142857	1.253702438	1.238266862	-0.253346137	0.329127619
5411	0.535714286	1.106208034	1.092588407	-0.167661682	0.40755607
5412	0.464285714	0.958713629	0.946909953	0.033213945	0.495732915
5413	0.5	1.032460831	1.01974918	0.029644586	0.449349414
5414	0.607142857	1.253702438	1.238266862	-0.221671656	0.325488222
5415	0.464285714	0.958713629	0.946909953	0.061563281	0.510416446
5416	0.642857143	1.32744964	1.311106089	-0.192921515	0.31246882
5417	0.607142857	1.253702438	1.238266862	-0.123597111	0.336358779
5418	0.535714286	1.106208034	1.092588407	-0.124523642	0.384264774
5447	0.428571429	0.884966427	0.874070726	0.064377736	0.540489094
5448	0.5	1.032460831	1.01974918	0.012918448	0.449076343
5449	0.535714286	1.106208034	1.092588407	-0.064920827	0.387650064
5450	0.607142857	1.253702438	1.238266862	-0.170554421	0.344187354
5451	0.392857143	0.811219225	0.801231499	0.144115883	0.558655568
5452	0.571428571	1.179955236	1.165427634	-0.144608697	0.383979407
5453	0.392857143	0.811219225	0.801231499	0.177142043	0.551951297
5454	0.357142857	0.737472022	0.728392272	0.230301812	0.579961512
5455	0.428571429	0.884966427	0.874070726	0.107845351	0.545964411
5456	0.464285714	0.958713629	0.946909953	0.050407612	0.457648113
5457	0.464285714	0.958713629	0.946909953	0.089456711	0.535618065
5458	0.5	1.032460831	1.01974918	-0.026592311	0.472955127
5459	0.392857143	0.811219225	0.801231499	0.154389653	0.585895172
5460	0.464285714	0.958713629	0.946909953	-0.039889446	0.482314108
5461	0.285714286	0.589977618	0.582713817	0.444939073	0.684956522
5462	0.321428571	0.66372482	0.655553044	0.318499138	0.662641392
5463	0.392857143	0.811219225	0.801231499	0.175521718	0.547869752
5464	0.321428571	0.66372482	0.655553044	0.285356343	0.615392119
5465	0.464285714	0.958713629	0.946909953	0.018395832	0.468689215
5466	0.535714286	1.106208034	1.092588407	-0.117806012	0.411694081
5473	0.535714286	1.106208034	1.092588407	-0.089486936	0.373158437
5474	0.535714286	1.106208034	1.092588407	-0.099837511	0.416945206
5475	0.571428571	1.179955236	1.165427634	-0.155646821	0.357937096
5476	0.428571429	0.884966427	0.874070726	0.103212657	0.520696255
5477	0.5	1.032460831	1.01974918	-0.075430508	0.437406392
5478	0.571428571	1.179955236	1.165427634	-0.139120619	0.369039842
5479	0.5	1.032460831	1.01974918	0.015683968	0.420425825
5480	0.37037037	0.773919182	0.76419026	0.211288499	0.619528796
5481	0.642857143	1.32744964	1.311106089	-0.232495322	0.306838873
5482	0.571428571	1.179955236	1.165427634	-0.180863452	0.361201884
5483	0.571428571	1.179955236	1.165427634	-0.102710589	0.367770232
5484	0.535714286	1.106208034	1.092588407	-0.088114093	0.372423307
5485	0.607142857	1.253702438	1.238266862	-0.25134922	0.326128065
5486	0.464285714	0.958713629	0.946909953	0.061718238	0.503219767
5487	0.464285714	0.958713629	0.946909953	0.022876395	0.463046248
5488	0.571428571	1.179955236	1.165427634	-0.111646698	0.381407779
5489	0.607142857	1.253702438	1.238266862	-0.207696564	0.30730498
5490	0.464285714	0.958713629	0.946909953	0.049948041	0.466788485
5491	0.392857143	0.811219225	0.801231499	0.259728157	0.541854241
5492	0.5	1.032460831	1.01974918	-0.03082742	0.438457587
5493	0.535714286	1.106208034	1.092588407	-0.083857515	0.394260546
5494	0.535714286	1.106208034	1.092588407	-0.136876474	0.409684108
5495	0.607142857	1.253702438	1.238266862	-0.180094689	0.321882028
5496	0.428571429	0.884966427	0.874070726	0.141276979	0.506470739
5497	0.392857143	0.811219225	0.801231499	0.213795445	0.583114738
5498	0.464285714	0.958713629	0.946909953	0.03036295	0.512327128
5499	0.642857143	1.32744964	1.311106089	-0.255352037	0.299609283
5507	0.5	1.032460831	1.01974918	0.008353042	0.44855689
5508	0.642857143	1.32744964	1.311106089	-0.330450058	0.29558557
5509	0.392857143	0.811219225	0.801231499	0.149708849	0.565690053
5510	0.535714286	1.106208034	1.092588407	-0.0556014	0.407226827
5511	0.571428571	1.179955236	1.165427634	-0.174135334	0.394214706
5512	0.642857143	1.32744964	1.311106089	-0.2955787	0.278732437
5513	0.535714286	1.106208034	1.092588407	-0.13793401	0.416798823
5514	0.642857143	1.32744964	1.311106089	-0.304329172	0.282743661
5515	0.5	1.032460831	1.01974918	0.024582997	0.449948057
5516	0.535714286	1.106208034	1.092588407	-0.13094561	0.378648022
5517	0.571428571	1.179955236	1.165427634	-0.210446502	0.361411498
5518	0.428571429	0.884966427	0.874070726	0.131515052	0.538471122
5519	0.571428571	1.179955236	1.165427634	-0.13993308	0.363760074
5520	0.321428571	0.66372482	0.655553044	0.272926827	0.648956832
5521	0.464285714	0.958713629	0.946909953	0.030030966	0.469257911
5522	0.535714286	1.106208034	1.092588407	-0.066321725	0.414025018
5523	0.785714286	1.622438449	1.602462997	-0.555228165	0.165279692
5524	0.75	1.548691247	1.52962377	-0.37902873	0.187674832
5525	0.607142857	1.253702438	1.238266862	-0.226081307	0.354785733
5526	0.428571429	0.884966427	0.874070726	0.104509814	0.487447644
5527	0.535714286	1.106208034	1.092588407	-0.058412611	0.398659008
5528	0.5	1.032460831	1.01974918	-0.052200204	0.419126295
5529	0.357142857	0.737472022	0.728392272	0.225812015	0.59702884
5530	0.75	1.548691247	1.52962377	-0.355383722	0.19186888
5531	0.607142857	1.253702438	1.238266862	-0.189249858	0.334644539
5532	0.678571429	1.401196843	1.383945316	-0.320528686	0.24611676
5533	0.678571429	1.401196843	1.383945316	-0.438367865	0.248805461
5534	0.535714286	1.106208034	1.092588407	-0.141402144	0.398660578
5535	0.357142857	0.737472022	0.728392272	0.322559967	0.641016107
5536	0.428571429	0.884966427	0.874070726	0.102514184	0.501230634
5537	0.571428571	1.179955236	1.165427634	-0.13776387	0.374210749
5538	0.464285714	0.958713629	0.946909953	0.032527853	0.464265323
5539	0.392857143	0.811219225	0.801231499	0.175723011	0.52743796
5540	0.571428571	1.179955236	1.165427634	-0.082751189	0.377955624
5541	0.535714286	1.106208034	1.092588407	-0.11504262	0.399638777
5542	0.607142857	1.253702438	1.238266862	-0.218840764	0.305968874
5543	0.642857143	1.32744964	1.311106089	-0.240487894	0.294448152
5544	0.428571429	0.884966427	0.874070726	0.073301846	0.523752525
5545	0.464285714	0.958713629	0.946909953	-0.014968273	0.488658017
5546	0.5	1.032460831	1.01974918	-0.033627889	0.436545463
5547	0.321428571	0.66372482	0.655553044	0.287030173	0.64484859
5548	0.357142857	0.737472022	0.728392272	0.223800841	0.619038047
5549	0.678571429	1.401196843	1.383945316	-0.293384807	0.300444658
5550	0.357142857	0.737472022	0.728392272	0.271281658	0.585912198
5551	0.392857143	0.811219225	0.801231499	0.201555782	0.617191156
5552	0.5	1.032460831	1.01974918	0.004271349	0.4832566
5553	0.464285714	0.958713629	0.946909953	0.081843503	0.480145661
5554	0.642857143	1.32744964	1.311106089	-0.212134504	0.294320238
5555	0.357142857	0.737472022	0.728392272	0.191583185	0.612396167
5556	0.464285714	0.958713629	0.946909953	0.054731618	0.480510929
5557	0.357142857	0.737472022	0.728392272	0.235603182	0.590800398
5558	0.464285714	0.958713629	0.946909953	0.034787339	0.503103155
5559	0.607142857	1.253702438	1.238266862	-0.152178111	0.344532998
5560	0.5	1.032460831	1.01974918	-0.084113108	0.420837491
5561	0.535714286	1.106208034	1.092588407	-0.079863585	0.386212197
5562	0.62962963	1.29331216	1.278999399	-0.206660861	0.33119313
5563	0.535714286	1.106208034	1.092588407	-0.131737631	0.42901313
5564	0.392857143	0.811219225	0.801231499	0.192904199	0.531937417
5565	0.357142857	0.737472022	0.728392272	0.326588403	0.588322558
5566	0.428571429	0.884966427	0.874070726	0.163377384	0.505060072
5567	0.428571429	0.884966427	0.874070726	0.085506978	0.507448643
5571	0.428571429	0.884966427	0.874070726	0.125863988	0.564804053
5572	0.571428571	1.179955236	1.165427634	-0.169469583	0.354863092
5573	0.678571429	1.401196843	1.383945316	-0.374245654	0.229365033
5574	0.535714286	1.106208034	1.092588407	-0.149243236	0.393987053
5575	0.357142857	0.737472022	0.728392272	0.228000436	0.583383514
5581	0.464285714	0.958713629	0.946909953	0.046124417	0.476194272
5582	0.5	1.032460831	1.01974918	-0.042760404	0.428367006
5583	0.428571429	0.884966427	0.874070726	0.051311331	0.510368421
5584	0.428571429	0.884966427	0.874070726	0.094093188	0.555321488
5585	0.464285714	0.958713629	0.946909953	0.014442055	0.490155995
5586	0.535714286	1.106208034	1.092588407	-0.171000571	0.387496679
5587	0.571428571	1.179955236	1.165427634	-0.223103916	0.373289298
5588	0.642857143	1.32744964	1.311106089	-0.308036519	0.303656147
5589	0.5	1.032460831	1.01974918	-0.010643112	0.419190785
5590	0.428571429	0.884966427	0.874070726	0.034136366	0.50193293
5591	0.5	1.032460831	1.01974918	-0.042527333	0.445857176
5592	0.392857143	0.811219225	0.801231499	0.161970366	0.550010398
5593	0.571428571	1.179955236	1.165427634	-0.164052171	0.353235511
5594	0.428571429	0.884966427	0.874070726	0.113677825	0.520959892
5595	0.464285714	0.958713629	0.946909953	0.009349681	0.486559998
5596	0.357142857	0.737472022	0.728392272	0.278626903	0.593386276
5597	0.464285714	0.958713629	0.946909953	0.033426727	0.496816955
5598	0.571428571	1.179955236	1.165427634	-0.066668094	0.412617795
5599	0.392857143	0.811219225	0.801231499	0.203543161	0.54170583
5600	0.678571429	1.401196843	1.383945316	-0.275078553	0.260752481
5601	0.321428571	0.66372482	0.655553044	0.381793681	0.630181931
5602	0.428571429	0.884966427	0.874070726	-1.94E-05	0.495307624
5603	0.714285714	1.474944045	1.456784543	-0.396398332	0.264651206
5604	0.571428571	1.179955236	1.165427634	-0.081114934	0.374126411
5605	0.5	1.032460831	1.01974918	-0.066667748	0.406405327
5606	0.5	1.032460831	1.01974918	-0.051193036	0.453584064
5607	0.407407407	0.856874452	0.846529187	0.052826207	0.520589242
5608	0.428571429	0.884966427	0.874070726	0.101798091	0.489234408
5609	0.428571429	0.884966427	0.874070726	0.154084075	0.564358065
5610	0.5	1.032460831	1.01974918	0.049447574	0.437000909
5611	0.357142857	0.737472022	0.728392272	0.294340346	0.607057888
5612	0.357142857	0.737472022	0.728392272	0.231066828	0.611481171
5613	0.5	1.032460831	1.01974918	-0.062937359	0.405221249
5614	0.357142857	0.737472022	0.728392272	0.281323293	0.576562227
5615	0.5	1.032460831	1.01974918	0.046639291	0.461930445
5616	0.321428571	0.66372482	0.655553044	0.329353939	0.669307209
5617	0.535714286	1.106208034	1.092588407	-0.145791226	0.410915896
5618	0.321428571	0.66372482	0.655553044	0.331109765	0.681888959
5619	0.464285714	0.958713629	0.946909953	0.119979656	0.481903432
5620	0.235294118	0.519236594	0.513824546	0.445949421	0.727205257
5621	0.642857143	1.32744964	1.311106089	-0.292042468	0.279505281
5622	0.535714286	1.106208034	1.092588407	-0.113613225	0.408088707
5623	0.428571429	0.884966427	0.874070726	0.071214401	0.506351594
5624	0.535714286	1.106208034	1.092588407	-0.088692129	0.405349231
5625	0.642857143	1.32744964	1.311106089	-0.201341105	0.2883463
5626	0.5	1.032460831	1.01974918	-0.016174186	0.455156126
5627	0.535714286	1.106208034	1.092588407	-0.131862895	0.381638342
5628	0.5	1.032460831	1.01974918	0.006326893	0.439819836
5629	0.464285714	0.958713629	0.946909953	0.025514873	0.463632728
5630	0.571428571	1.179955236	1.165427634	-0.157425186	0.365364928
5631	0.464285714	0.958713629	0.946909953	0.027876824	0.511782373
5632	0.535714286	1.106208034	1.092588407	-0.129695161	0.428410449
5633	0.571428571	1.179955236	1.165427634	-0.187607576	0.369771261
5634	0.5	1.032460831	1.01974918	0.029311415	0.47478068
5635	0.428571429	0.884966427	0.874070726	0.118625257	0.546966641
5636	0.714285714	1.474944045	1.456784543	-0.363582901	0.23518174
5637	0.5	1.032460831	1.01974918	-0.06895711	0.456949488
5638	0.535714286	1.106208034	1.092588407	-0.091252901	0.388046754
5639	0.535714286	1.106208034	1.092588407	-0.078854319	0.443533447
5640	0.607142857	1.253702438	1.238266862	-0.25064673	0.356443116
5641	0.607142857	1.253702438	1.238266862	-0.290623058	0.314806175
5642	0.428571429	0.884966427	0.874070726	0.079204177	0.5045408
5643	0.392857143	0.811219225	0.801231499	0.185372592	0.566277159
5644	0.535714286	1.106208034	1.092588407	-0.04315795	0.432642158
5645	0.5	1.032460831	1.01974918	-0.029972327	0.497250951
5646	0.535714286	1.106208034	1.092588407	-0.078547615	0.372700047
5647	0.607142857	1.253702438	1.238266862	-0.233536749	0.342988595
5648	0.535714286	1.106208034	1.092588407	-0.059008502	0.426341334
5649	0.321428571	0.66372482	0.655553044	0.348681618	0.652491976
5650	0.535714286	1.106208034	1.092588407	-0.079129802	0.425566916
5651	0.5	1.032460831	1.01974918	-0.024618538	0.450349624
5652	0.464285714	0.958713629	0.946909953	-0.012329198	0.508138568
5653	0.428571429	0.884966427	0.874070726	0.072194175	0.502644367
5654	0.428571429	0.884966427	0.874070726	0.087565524	0.505470301
